BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
0,0,1990,1.0,3,70207,0,70207,71273.0,100.0,9.899999619,9.899999619,30.89999962,30.89999962,702481.375,702481.375,0.0,205885.5,702481.0,0.0,0.0,4.9,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,2012,1.0,2,84116,26497,57619,55000.0,68.0,48.0,48.0,149.3999939,149.3999939,2641681.75,2641681.75,0.0,763678.0,2605669.0,360.1199951,36012.0,20.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1925,1.0,9,104000,0,104000,96000.0,8.0,83.59999847,86.90000153,176.6000061,180.1000061,8690648.0,9037184.0,3578548.25,1219174.125,4159822.0,9522.769531,952277.0,355.8,3.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1971,1.0,1,55206,0,55206,55206.0,75.0,42.5,47.90000153,96.09999847,104.0999985,2345752.5,2644410.5,0.0,398548.1875,1359846.0,9859.058594,985906.0,61.84,1.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1981,1.0,3,78374,0,78374,58665.0,98.0,56.59999847,57.90000153,177.8000031,181.8999939,3321035.75,3397766.5,0.0,973339.8125,3321035.0,0.0,0.0,23.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1992,1.0,4,121037,0,121037,81732.0,84.0,29.29999924,30.39999962,91.90000153,95.40000153,2391566.25,2482668.25,0.0,700927.875,2391566.0,0.0,0.0,16.67,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,2007,1.0,2,38784,0,38784,16826.0,,54.70000076,56.29999924,153.8999939,155.6000061,1841154.25,1894318.875,0.0,455279.5938,1553414.0,2877.399902,287740.0,26.11,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1984,1.0,4,26568,0,26568,26568.0,98.0,21.79999924,23.39999962,68.40000153,73.5,578854.125,622114.1875,0.0,169652.4063,578854.0,0.0,0.0,4.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2007,1.0,6,182494,0,182494,165553.0,94.0,29.20000076,30.29999924,67.59999847,69.59999847,5249190.0,5453552.5,0.0,933224.625,3184162.0,20650.26953,2065027.0,131.87,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2007,1.0,6,113462,0,113462,113462.0,97.0,19.10000038,19.39999962,60.0,61.09999847,2167888.25,2206252.0,0.0,635371.625,2167888.0,0.0,0.0,15.11,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1969,1.0,2,41790,0,41790,21790.0,,52.09999847,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,522491.0938,1782740.0,3943.349854,394335.0,33.37,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1900,1.0,5,39960,0,39960,37120.0,77.0,54.5,59.79999924,131.8000031,137.3000031,2178690.5,2388675.5,0.0,417532.9063,1424622.0,7540.679688,754068.0,49.98,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1900,1.0,5,33300,0,33300,24000.0,,3.0,3.0,9.5,9.5,90558.70313,90558.70313,0.0,26541.19922,90559.0,0.0,0.0,0.63,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1926,1.0,11,36240,0,36240,36240.0,98.0,59.29999924,66.0,93.40000153,101.5,2147968.25,2390584.0,1158118.25,133748.5,456350.0,5335.0,533500.0,120.91,3.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1922,1.0,3,39320,6960,32360,39320.0,,77.40000153,83.09999847,136.6999969,143.3999939,3042875.5,3269279.75,1165335.75,280703.5938,957761.0,9197.790039,919779.0,145.48,3.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1907,1.0,5,41452,0,41452,41452.0,99.0,38.79999924,42.59999847,64.69999695,69.5,1606981.25,1764693.125,0.0,139333.9063,475407.0,11315.74023,1131574.0,63.41,1.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1908,1.0,5,41536,0,41536,41536.0,,65.90000153,65.90000153,206.8000031,206.8000031,2735166.0,2735166.0,0.0,801631.1875,2735166.0,0.0,0.0,19.07,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1916,0.0,3,45320,0,45320,45320.0,57.0,72.80000305,77.5,129.1000061,134.6000061,3300549.25,3513515.5,0.0,334769.0938,1142232.0,21583.16992,2158317.0,122.59,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1909,1.0,6,35820,0,35820,35820.0,94.0,92.69999695,99.09999847,155.3000031,162.0,3321603.0,3547995.75,0.0,291133.9063,993349.0,23282.54102,2328254.0,130.58,3.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2003,1.0,4,42984,0,42984,32063.0,,37.79999924,39.20000076,108.9000015,113.0999985,1249939.25,1294698.625,0.0,320714.3125,1094277.0,1556.619995,155662.0,15.9,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,1922,1.0,2,33462,0,33462,57896.0,76.0,68.90000153,81.5,93.09999847,107.0999985,3987215.5,4719841.5,0.0,168505.2031,574940.0,34122.75781,3412276.0,185.23,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2,1965,1.0,3,49744,0,49744,49744.0,98.0,42.20000076,48.70000076,64.40000153,72.09999847,2096835.5,2421669.75,0.0,140196.2031,478349.0,16184.86035,1618486.0,89.29,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1923,1.0,2,37816,0,37816,19407.0,60.0,37.0,41.09999847,76.30000305,80.59999847,1411305.5,1565229.75,0.0,200112.0938,682782.0,7285.22998,728523.0,43.45,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1926,0.0,2,23315,0,23315,7758.0,,81.30000305,89.5,185.6999969,194.3000031,1354000.625,1490972.375,0.0,234182.0938,799029.0,5549.710449,554971.0,35.04,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1930,1.0,2,20700,0,20700,6900.0,,206.1000061,209.8999939,299.2999878,302.2999878,4265815.0,4345884.5,0.0,240683.2031,821211.0,34446.03906,3444604.0,188.67,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1979,1.0,9,82876,18274,64602,64602.0,81.0,47.90000153,51.79999924,115.3000031,126.6999969,3093583.0,3348471.0,0.0,589190.375,2010318.0,10832.65039,1083265.0,71.55,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,2008,1.0,7,142099,0,142099,116160.0,29.0,80.80000305,81.30000305,231.1999969,231.6999969,14332778.0,14421182.0,0.0,3640742.25,12422213.0,19105.64063,1910564.0,188.07,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1948,1.0,1,41521,13124,28397,26241.0,,116.0,123.6999969,243.5,251.5,3343550.0,3563789.75,0.0,491420.1875,1676726.0,16668.24023,1666824.0,100.21,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1946,1.0,2,25762,0,25762,25762.0,100.0,74.0,74.0,232.3999939,232.3999939,1906384.875,1906384.875,0.0,558729.375,1906385.0,0.0,0.0,13.29,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,2010,1.0,7,213016,0,213016,127364.0,99.0,31.0,31.89999962,71.90000153,72.90000153,5149928.5,5305597.0,0.0,918565.375,3134145.0,20157.83008,2015783.0,128.91,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1984,1.0,1,33334,0,33334,50000.0,,122.4000015,128.1000061,232.3000031,238.3999939,6118300.5,6405464.5,0.0,728225.8125,2484706.0,36335.9375,3633594.0,210.3,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1981,1.0,3,43387,0,43387,45000.0,60.0,59.70000076,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,689505.8125,2352594.0,3341.709961,334171.0,34.15,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1960,1.0,2,23983,0,23983,28750.0,39.0,31.60000038,33.09999847,99.19999695,103.9000015,908203.625,951095.3125,0.0,266179.1875,908203.0,0.0,0.0,6.33,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1963,1.0,4,29351,0,29351,25891.0,80.0,23.70000076,25.20000076,74.5,79.19999695,614044.6875,653273.125,0.0,179966.2031,614045.0,0.0,0.0,4.28,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,2003,1.0,7,106976,20986,85990,52514.0,35.0,44.5,46.59999847,119.8000031,126.1999969,4358944.5,4572805.5,0.0,1004876.0,3428637.0,9303.070313,930307.0,73.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1920,1.0,3,25475,0,25475,25475.0,86.0,43.90000153,47.90000153,62.09999847,66.30000305,1118772.75,1219558.5,0.0,57113.10156,194870.0,9239.030273,923903.0,50.43,1.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1968,1.0,3,40779,0,40779,38212.0,66.0,32.29999924,34.09999847,101.4000015,107.0999985,1234573.875,1303229.25,0.0,361832.9063,1234574.0,0.0,0.0,8.61,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1965,1.0,3,38328,0,38328,30810.0,69.0,35.5,38.20000076,111.5,119.8000031,1093724.375,1175588.75,0.0,320552.3125,1093724.0,0.0,0.0,7.62,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,1979,1.0,1,39350,0,39350,19271.0,,6.5,6.5,20.39999962,20.39999962,267135.0938,267135.0938,0.0,78292.79688,267135.0,0.0,0.0,1.86,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2008,1.0,6,193691,0,193691,150092.0,,43.29999924,47.5,97.0,104.3000031,6649938.0,7297443.0,0.0,1109866.75,3786865.0,28630.72266,2863072.0,178.46,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,1949,0.0,1,22405,0,22405,11000.0,,189.1000061,192.3000031,324.0,326.2000122,3498214.75,3556717.25,0.0,325345.4063,1110079.0,23881.36133,2388136.0,134.57,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1971,1.0,7,86283,0,86283,86283.0,54.0,43.29999924,46.40000153,113.5,122.1999969,3739029.75,4003981.25,0.0,822159.0,2805207.0,9338.229492,933823.0,69.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2001,1.0,6,57775,0,57775,71073.0,,28.79999924,29.79999924,90.40000153,93.59999847,2536760.75,2627013.0,0.0,743481.875,2536760.0,0.0,0.0,17.68,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2001,3.0,5,320739,93260,227479,179623.0,76.0,51.0,53.0,110.4000015,114.0,9162048.0,9526555.0,0.0,1432488.25,4887650.0,42743.97266,4274397.0,261.09,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1986,1.0,3,67624,0,67624,67624.0,77.0,22.79999924,23.89999962,71.59999847,75.19999695,1541897.875,1618610.125,0.0,451904.4063,1541898.0,0.0,0.0,10.75,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,2013,1.0,1,32590,0,32590,32590.0,,41.79999924,46.20000076,84.5,89.09999847,1361794.25,1505296.875,0.0,185440.2031,632722.0,7290.722656,729072.0,43.13,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1978,1.0,4,73234,0,73234,65000.0,72.0,27.79999924,29.0,87.40000153,91.09999847,1808401.375,1886584.125,0.0,530012.125,1808401.0,0.0,0.0,12.61,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1988,1.0,5,145018,0,145018,54168.0,25.0,37.70000076,39.20000076,118.3000031,123.1999969,2249449.75,2340786.5,0.0,659275.875,2249449.0,0.0,0.0,15.68,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1985,1.0,1,37500,0,37500,61419.0,36.0,29.5,31.10000038,92.19999695,97.19999695,1811506.375,1908057.875,0.0,527520.0,1799898.0,116.0800018,11608.0,13.16,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1990,1.0,2,39000,0,39000,39000.0,25.0,67.09999847,68.09999847,192.3000031,193.3999939,2615247.75,2654904.25,0.0,666815.5,2275174.0,3400.72998,340073.0,33.92,0.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1924,1.0,1,22180,0,22180,14000.0,,229.3999939,234.8999939,492.7000122,496.2000122,5089083.0,5211179.5,0.0,783094.125,2671917.0,24171.66016,2417166.0,147.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1984,1.0,3,66885,0,66885,44900.0,70.0,31.70000076,33.0,99.59999847,103.8000031,1423929.125,1483792.875,0.0,417329.6875,1423929.0,0.0,0.0,9.93,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2007,1.0,4,28560,0,28560,15418.0,,41.90000153,44.90000153,78.09999847,81.30000305,738592.0,791475.8125,0.0,84432.0,288082.0,4505.100098,450510.0,25.93,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1980,1.0,3,52166,0,52166,43490.0,28.0,33.0,35.90000153,103.5,112.5999985,1433573.25,1560121.75,0.0,420156.1875,1433573.0,0.0,0.0,9.99,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1971,1.0,1,51704,0,51704,51704.0,62.0,34.79999924,38.0,83.69999695,87.09999847,1799402.75,1965120.125,0.0,342275.9063,1167845.0,6315.571777,631557.0,41.68,0.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1969,1.0,1,25920,0,25920,19277.0,,47.09999847,46.79999924,140.8000031,138.8000031,1219744.75,1212529.75,0.0,332204.1875,1133481.0,862.6401367,86264.0,12.48,0.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1953,1.0,1,25480,0,25480,25480.0,,29.10000038,29.10000038,91.40000153,91.40000153,741287.1875,741287.1875,0.0,217258.7969,741287.0,0.0,0.0,5.17,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1970,1.0,2,31000,0,31000,31000.0,,74.19999695,74.69999695,227.3999939,227.8999939,2301043.75,2315087.75,0.0,649711.6875,2216816.0,842.2700806,84227.0,19.93,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1961,1.0,1,29740,0,29740,17804.0,57.0,48.90000153,51.09999847,139.0,141.3000031,1467060.25,1533262.0,0.0,369049.0,1259195.0,2078.650146,207865.0,19.82,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1954,1.0,1,23236,0,23236,20736.0,,18.70000076,20.79999924,39.20000076,41.40000153,433871.0,484136.8125,0.0,63685.19922,217294.0,2165.77002,216577.0,13.02,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2009,1.0,3,38075,0,38075,29035.0,,50.5,53.5,151.8000031,161.1000061,1921801.25,2035301.25,0.0,527377.5,1799412.0,1223.890015,122389.0,19.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1969,1.0,7,139530,0,139530,111176.0,77.0,35.5,38.70000076,103.5999985,112.0999985,3944933.5,4305973.0,0.0,1033902.813,3527676.0,4172.569824,417257.0,46.75,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1970,1.0,2,39170,0,39170,35500.0,81.0,60.0,63.40000153,126.9000015,130.1000061,2130673.75,2252219.5,0.0,318239.9063,1085835.0,10448.38965,1044839.0,63.06,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3,1977,0.0,1,36070,0,36070,66597.0,,21.60000038,23.20000076,68.0,72.69999695,1441665.375,1542945.125,0.0,422527.9063,1441665.0,0.0,0.0,10.05,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2002,1.0,5,34542,9028,25514,21169.0,,48.5,50.40000153,95.69999695,97.69999695,1237655.25,1286488.75,0.0,160241.9063,546745.0,6909.100098,690910.0,40.51,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,1963,1.0,2,20047,0,20047,20047.0,,5.900000095,6.400000095,18.39999962,20.10000038,117438.3984,128383.8984,0.0,34419.19922,117438.0,0.0,0.0,0.82,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1968,1.0,3,37080,0,37080,37080.0,62.0,31.29999924,33.29999924,98.40000153,104.5999985,1162007.625,1235777.0,0.0,340564.9063,1162007.0,0.0,0.0,8.1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,2002,0.0,3,22108,0,22108,21772.0,47.0,36.29999924,38.09999847,114.0999985,119.8000031,791035.5,830420.0,0.0,231839.2031,791035.0,0.0,0.0,5.51,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1914,1.0,1,20000,0,20000,20000.0,75.0,27.89999962,27.89999962,87.59999847,87.59999847,557863.6875,557863.6875,0.0,163500.5,557864.0,0.0,0.0,3.89,0.19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1955,1.0,2,32400,0,32400,32700.0,91.0,7.599999905,7.599999905,23.89999962,23.89999962,248616.0,248616.0,0.0,72865.20313,248616.0,0.0,0.0,1.73,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,2008,1.0,4,84147,0,84147,38682.0,85.0,30.79999924,30.79999924,96.69999695,96.69999695,1618535.75,1618535.75,0.0,474365.6875,1618536.0,0.0,0.0,11.28,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,1962,1.0,1,25159,0,25159,25883.0,38.0,344.1000061,350.5,755.2000122,762.0,8905287.0,9072714.0,0.0,1429919.75,4878886.0,40264.00391,4026400.0,247.85,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3,2007,1.0,4,83175,0,83175,33547.0,89.0,49.40000153,49.70000076,137.8999939,138.1999969,2531163.0,2546467.25,0.0,617642.125,2107395.0,4237.679688,423768.0,37.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,1948,1.0,1,27247,0,27247,14317.0,,90.40000153,101.0,166.5,177.6999969,2332996.5,2607414.75,0.0,259177.4063,884313.0,14486.8291,1448683.0,83.1,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1928,1.0,5,58735,0,58735,58735.0,96.0,36.20000076,40.90000153,52.90000153,58.0,2128963.5,2403526.5,0.0,122181.0,416882.0,17120.82031,1712082.0,93.83,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,2015,2.0,3,29848,6555,23293,30629.0,48.0,32.29999924,32.29999924,101.5,101.5,990361.5,990361.5,0.0,290258.3125,990361.0,0.0,0.0,6.9,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1928,1.0,3,34455,0,34455,31455.0,82.0,52.09999847,58.20000076,73.09999847,79.5,1639849.25,1829513.25,0.0,81082.10156,276652.0,13631.96973,1363197.0,74.33,2.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1990,1.0,4,28038,0,28038,28038.0,83.0,27.10000038,28.29999924,85.0,88.90000153,759405.6875,793884.1875,0.0,222569.0938,759406.0,0.0,0.0,5.29,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1924,1.0,3,24939,0,24939,24939.0,81.0,23.89999962,25.70000076,75.0,80.69999695,595978.0,640962.3125,0.0,174671.2031,595978.0,0.0,0.0,4.15,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1955,1.0,1,26680,0,26680,33987.0,92.0,7.199999809,7.199999809,22.5,22.5,243518.2031,243518.2031,0.0,71371.10156,243518.0,0.0,0.0,1.7,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1953,1.0,1,31521,0,31521,31521.0,6.0,56.70000076,57.79999924,107.4000015,110.9000015,1788148.0,1823198.75,0.0,211296.7969,720945.0,10672.03223,1067203.0,61.71,1.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1951,1.0,1,24000,0,24000,20400.0,,52.40000153,62.90000153,93.0,104.0999985,1257033.5,1510110.25,0.0,127841.0,436193.0,8208.400391,820840.0,46.64,1.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1952,1.0,1,21900,0,21900,21900.0,,60.90000153,75.5,74.59999847,90.0,1333637.625,1654353.5,0.0,32880.0,112187.0,12214.51074,1221451.0,65.65,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1953,1.0,1,39900,0,39900,25000.0,100.0,3.599999905,3.599999905,6.400000095,6.400000095,145468.7969,145468.7969,0.0,14362.5,49005.0,964.6400146,96464.0,5.46,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1961,1.0,1,38005,0,38005,21560.0,,19.79999924,21.10000038,55.59999847,57.59999847,752093.625,800420.6875,0.0,185436.0,632708.0,1193.859985,119386.0,10.75,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1998,1.0,1,35579,0,35579,35579.0,72.0,30.79999924,35.40000153,56.79999924,61.59999847,1096646.25,1259267.75,0.0,121936.5,416047.0,6805.989746,680599.0,39.05,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2008,1.0,5,40505,14620,25885,23495.0,98.0,29.20000076,29.89999962,91.69999695,94.0,685888.1875,703674.125,0.0,201022.2969,685888.0,0.0,0.0,4.78,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1975,1.0,1,49950,0,49950,49950.0,77.0,4.800000191,4.800000191,15.0,15.0,238969.7031,238969.7031,0.0,70038.0,238970.0,0.0,0.0,1.67,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1967,0.0,4,118154,0,118154,93154.0,33.0,42.5,44.79999924,122.5,131.6999969,3960898.75,4169621.25,0.0,1016666.0,3468864.0,4920.340332,492034.0,50.31,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2001,1.0,3,62078,0,62078,62078.0,97.0,31.5,35.20000076,71.80000305,77.5,1955013.5,2187712.5,0.0,337560.1875,1151755.0,8032.580078,803258.0,50.69,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
